,epoch,batch_size,learning_rate,dropout,classification_lambda,classification_layer_num,batch_normalization,weight_decay,reconstruction_error_rate,classification_accuracy
634,100,32,0.0001,0.5,0.7,1,False,0.0001,0.10914360327380045,88.57142857142857
635,100,32,0.0001,0.5,0.7,1,False,1e-05,0.11193805634975433,74.28571428571429
636,100,32,0.0001,0.5,0.7,2,True,0.001,0.09571579716035299,85.71428571428571
637,100,32,0.0001,0.5,0.7,2,True,0.0001,0.09855270705052785,94.28571428571429
638,100,32,0.0001,0.5,0.7,2,True,1e-05,0.09062919361250742,91.42857142857143
639,100,32,0.0001,0.5,0.7,2,False,0.001,0.12130035417420523,65.71428571428571
640,100,32,0.0001,0.5,0.7,2,False,0.0001,0.10581801597561155,77.14285714285714
641,100,32,0.0001,0.5,0.7,2,False,1e-05,0.11735327073505947,68.57142857142857
642,100,32,0.0001,0.5,0.7,3,True,0.001,0.08992585880415781,74.28571428571429
643,100,32,0.0001,0.5,0.7,3,True,0.0001,0.10403248838015965,85.71428571428571
644,100,32,0.0001,0.5,0.7,3,True,1e-05,0.10326999702623912,91.42857142857143
645,100,32,0.0001,0.5,0.7,3,False,0.001,0.12345303211893355,80.0
646,100,32,0.0001,0.5,0.7,3,False,0.0001,0.1154218967471804,62.857142857142854
647,100,32,0.0001,0.5,0.7,3,False,1e-05,0.10852715436901365,74.28571428571429
648,100,32,0.001,0.0,0.1,1,True,0.001,0.06573941324438368,94.28571428571429
649,100,32,0.001,0.0,0.1,1,True,0.0001,0.060957293425287516,74.28571428571429
650,100,32,0.001,0.0,0.1,1,True,1e-05,0.06000427614365305,88.57142857142857
651,100,32,0.001,0.0,0.1,1,False,0.001,0.10695125822510038,88.57142857142857
652,100,32,0.001,0.0,0.1,1,False,0.0001,0.04948295908314841,85.71428571428571
653,100,32,0.001,0.0,0.1,1,False,1e-05,0.044348899062190736,88.57142857142857
654,100,32,0.001,0.0,0.1,2,True,0.001,0.05275579414197377,74.28571428571429
655,100,32,0.001,0.0,0.1,2,True,0.0001,0.0549589821270534,94.28571428571429
656,100,32,0.001,0.0,0.1,2,True,1e-05,0.04742962462561471,91.42857142857143
657,100,32,0.001,0.0,0.1,2,False,0.001,0.09293973062719618,82.85714285714286
658,100,32,0.001,0.0,0.1,2,False,0.0001,0.045981080723660334,85.71428571428571
659,100,32,0.001,0.0,0.1,2,False,1e-05,0.04398847733225141,80.0
660,100,32,0.001,0.0,0.1,3,True,0.001,0.05546947547367641,85.71428571428571
661,100,32,0.001,0.0,0.1,3,True,0.0001,0.05497073403426579,97.14285714285714
662,100,32,0.001,0.0,0.1,3,True,1e-05,0.05836921664220946,82.85714285714286
663,100,32,0.001,0.0,0.1,3,False,0.001,0.10290133612496512,82.85714285714286
664,100,32,0.001,0.0,0.1,3,False,0.0001,0.061110271194151466,91.42857142857143
665,100,32,0.001,0.0,0.1,3,False,1e-05,0.04612053121839251,85.71428571428571
666,100,32,0.001,0.0,0.5,1,True,0.001,0.053051127599818365,97.14285714285714
667,100,32,0.001,0.0,0.5,1,True,0.0001,0.051582525989839006,82.85714285714286
668,100,32,0.001,0.0,0.5,1,True,1e-05,0.06902029163071087,85.71428571428571
669,100,32,0.001,0.0,0.5,1,False,0.001,0.056775944147791184,94.28571428571429
670,100,32,0.001,0.0,0.5,1,False,0.0001,0.05660450160503387,82.85714285714286
671,100,32,0.001,0.0,0.5,1,False,1e-05,0.05583924555352756,94.28571428571429
672,100,32,0.001,0.0,0.5,2,True,0.001,0.06308235824108124,94.28571428571429
673,100,32,0.001,0.0,0.5,2,True,0.0001,0.05346771233848163,94.28571428571429
674,100,32,0.001,0.0,0.5,2,True,1e-05,0.05955091672284263,88.57142857142857
675,100,32,0.001,0.0,0.5,2,False,0.001,0.06146355846098491,80.0
676,100,32,0.001,0.0,0.5,2,False,0.0001,0.07080761194229127,80.0
677,100,32,0.001,0.0,0.5,2,False,1e-05,0.06190607867070607,85.71428571428571
678,100,32,0.001,0.0,0.5,3,True,0.001,0.06847686554704394,82.85714285714286
679,100,32,0.001,0.0,0.5,3,True,0.0001,0.07372549048491887,80.0
680,100,32,0.001,0.0,0.5,3,True,1e-05,0.06374336832336017,97.14285714285714
681,100,32,0.001,0.0,0.5,3,False,0.001,0.1095275559595653,82.85714285714286
682,100,32,0.001,0.0,0.5,3,False,0.0001,0.06430536742721285,82.85714285714286
683,100,32,0.001,0.0,0.5,3,False,1e-05,0.08665652360234942,77.14285714285714
684,100,32,0.001,0.0,0.7,1,True,0.001,0.06838054699557168,88.57142857142857
685,100,32,0.001,0.0,0.7,1,True,0.0001,0.06826780470354217,94.28571428571429
686,100,32,0.001,0.0,0.7,1,True,1e-05,0.06569012041602816,97.14285714285714
687,100,32,0.001,0.0,0.7,1,False,0.001,0.06537062312875475,91.42857142857143
688,100,32,0.001,0.0,0.7,1,False,0.0001,0.05218396974461419,88.57142857142857
689,100,32,0.001,0.0,0.7,1,False,1e-05,0.06064280165093286,85.71428571428571
690,100,32,0.001,0.0,0.7,2,True,0.001,0.0673909886607102,88.57142857142857
691,100,32,0.001,0.0,0.7,2,True,0.0001,0.07156078091689519,80.0
692,100,32,0.001,0.0,0.7,2,True,1e-05,0.07432321203606469,85.71428571428571
693,100,32,0.001,0.0,0.7,2,False,0.001,0.09389409571886062,85.71428571428571
694,100,32,0.001,0.0,0.7,2,False,0.0001,0.06745218996490751,88.57142857142857
695,100,32,0.001,0.0,0.7,2,False,1e-05,0.06906278431415558,85.71428571428571
696,100,32,0.001,0.0,0.7,3,True,0.001,0.06431658821446555,82.85714285714286
697,100,32,0.001,0.0,0.7,3,True,0.0001,0.06681929411632674,97.14285714285714
698,100,32,0.001,0.0,0.7,3,True,1e-05,0.07340729108878545,82.85714285714286
699,100,32,0.001,0.0,0.7,3,False,0.001,0.11267975441047123,68.57142857142857
700,100,32,0.001,0.0,0.7,3,False,0.0001,0.10996527309928622,74.28571428571429
701,100,32,0.001,0.0,0.7,3,False,1e-05,0.0791679065142359,88.57142857142857
702,100,32,0.001,0.3,0.1,1,True,0.001,0.050619865953922275,80.0
703,100,32,0.001,0.3,0.1,1,True,0.0001,0.04440889954566955,97.14285714285714
704,100,32,0.001,0.3,0.1,1,True,1e-05,0.05774738575731005,91.42857142857143
705,100,32,0.001,0.3,0.1,1,False,0.001,0.10307693779468537,94.28571428571429
706,100,32,0.001,0.3,0.1,1,False,0.0001,0.038853115269115994,74.28571428571429
707,100,32,0.001,0.3,0.1,1,False,1e-05,0.0449622386268207,94.28571428571429
708,100,32,0.001,0.3,0.1,2,True,0.001,0.06479850901024682,74.28571428571429
709,100,32,0.001,0.3,0.1,2,True,0.0001,0.053144158635820664,94.28571428571429
710,100,32,0.001,0.3,0.1,2,True,1e-05,0.056952036278588435,94.28571428571429
711,100,32,0.001,0.3,0.1,2,False,0.001,0.11465056197983878,74.28571428571429
712,100,32,0.001,0.3,0.1,2,False,0.0001,0.04905140708599772,80.0
713,100,32,0.001,0.3,0.1,2,False,1e-05,0.049885256162711555,91.42857142857143
714,100,32,0.001,0.3,0.1,3,True,0.001,0.05104847550392151,91.42857142857143
715,100,32,0.001,0.3,0.1,3,True,0.0001,0.05207569173404149,80.0
716,100,32,0.001,0.3,0.1,3,True,1e-05,0.06700723809855325,91.42857142857143
717,100,32,0.001,0.3,0.1,3,False,0.001,0.10643959471157619,80.0
718,100,32,0.001,0.3,0.1,3,False,0.0001,0.051469149866274426,85.71428571428571
719,100,32,0.001,0.3,0.1,3,False,1e-05,0.04956336532320295,82.85714285714286
720,100,32,0.001,0.3,0.5,1,True,0.001,0.054415399474757056,88.57142857142857
721,100,32,0.001,0.3,0.5,1,True,0.0001,0.07162521183490753,74.28571428571429
722,100,32,0.001,0.3,0.5,1,True,1e-05,0.05927506898130689,91.42857142857143
723,100,32,0.001,0.3,0.5,1,False,0.001,0.07268945915358407,88.57142857142857
724,100,32,0.001,0.3,0.5,1,False,0.0001,0.0762646856052535,88.57142857142857
725,100,32,0.001,0.3,0.5,1,False,1e-05,0.0545620716043881,91.42857142857143
726,100,32,0.001,0.3,0.5,2,True,0.001,0.0817919128707477,91.42857142857143
727,100,32,0.001,0.3,0.5,2,True,0.0001,0.06847788372210094,85.71428571428571
728,100,32,0.001,0.3,0.5,2,True,1e-05,0.06904221049376896,94.28571428571429
729,100,32,0.001,0.3,0.5,2,False,0.001,0.10187379866838456,80.0
730,100,32,0.001,0.3,0.5,2,False,0.0001,0.05362505252872195,85.71428571428571
731,100,32,0.001,0.3,0.5,2,False,1e-05,0.06150708411421094,91.42857142857143
732,100,32,0.001,0.3,0.5,3,True,0.001,0.07028753831982612,88.57142857142857
733,100,32,0.001,0.3,0.5,3,True,0.0001,0.06929777775491987,97.14285714285714
734,100,32,0.001,0.3,0.5,3,True,1e-05,0.0692940714103835,85.71428571428571
735,100,32,0.001,0.3,0.5,3,False,0.001,0.1101367086172104,77.14285714285714
736,100,32,0.001,0.3,0.5,3,False,0.0001,0.061797020584344865,82.85714285714286
737,100,32,0.001,0.3,0.5,3,False,1e-05,0.08859477852072034,77.14285714285714
738,100,32,0.001,0.3,0.7,1,True,0.001,0.06716885438987187,85.71428571428571
739,100,32,0.001,0.3,0.7,1,True,0.0001,0.06430237080369677,88.57142857142857
740,100,32,0.001,0.3,0.7,1,True,1e-05,0.06652709203107017,91.42857142857143
741,100,32,0.001,0.3,0.7,1,False,0.001,0.10309521300452096,91.42857142857143
742,100,32,0.001,0.3,0.7,1,False,0.0001,0.056835709725107465,91.42857142857143
743,100,32,0.001,0.3,0.7,1,False,1e-05,0.05288956676210676,91.42857142857143
744,100,32,0.001,0.3,0.7,2,True,0.001,0.06407619310276849,85.71428571428571
745,100,32,0.001,0.3,0.7,2,True,0.0001,0.06456359411988939,85.71428571428571
746,100,32,0.001,0.3,0.7,2,True,1e-05,0.07371143379381724,91.42857142857143
747,100,32,0.001,0.3,0.7,2,False,0.001,0.10894409652267184,94.28571428571429
748,100,32,0.001,0.3,0.7,2,False,0.0001,0.06340055955307825,82.85714285714286
749,100,32,0.001,0.3,0.7,2,False,1e-05,0.08372357189655304,91.42857142857143
750,100,32,0.001,0.3,0.7,3,True,0.001,0.05576375467436654,88.57142857142857
751,100,32,0.001,0.3,0.7,3,True,0.0001,0.0726691050188882,91.42857142857143
752,100,32,0.001,0.3,0.7,3,True,1e-05,0.06956685036420822,88.57142857142857
753,100,32,0.001,0.3,0.7,3,False,0.001,0.10369658895901271,80.0
754,100,32,0.001,0.3,0.7,3,False,0.0001,0.06840089091232844,85.71428571428571
755,100,32,0.001,0.3,0.7,3,False,1e-05,0.058396157728774205,88.57142857142857
756,100,32,0.001,0.5,0.1,1,True,0.001,0.06077121560062681,100.0
757,100,32,0.001,0.5,0.1,1,True,0.0001,0.06058618341173445,88.57142857142857
758,100,32,0.001,0.5,0.1,1,True,1e-05,0.05509179106780461,91.42857142857143
759,100,32,0.001,0.5,0.1,1,False,0.001,0.10484632743256432,88.57142857142857
760,100,32,0.001,0.5,0.1,1,False,0.0001,0.048066833508866175,85.71428571428571
761,100,32,0.001,0.5,0.1,1,False,1e-05,0.04460800928728921,91.42857142857143
762,100,32,0.001,0.5,0.1,2,True,0.001,0.05441289820841381,85.71428571428571
763,100,32,0.001,0.5,0.1,2,True,0.0001,0.060534289479255675,85.71428571428571
764,100,32,0.001,0.5,0.1,2,True,1e-05,0.0560224073273795,94.28571428571429
765,100,32,0.001,0.5,0.1,2,False,0.001,0.10196724512747356,77.14285714285714
766,100,32,0.001,0.5,0.1,2,False,0.0001,0.06470103136130742,88.57142857142857
767,100,32,0.001,0.5,0.1,2,False,1e-05,0.04115610175899097,97.14285714285714
768,100,32,0.001,0.5,0.1,3,True,0.001,0.06434737433280263,80.0
769,100,32,0.001,0.5,0.1,3,True,0.0001,0.05303092024156025,85.71428571428571
770,100,32,0.001,0.5,0.1,3,True,1e-05,0.05458345753805978,68.57142857142857
771,100,32,0.001,0.5,0.1,3,False,0.001,0.1127148027930941,68.57142857142857
772,100,32,0.001,0.5,0.1,3,False,0.0001,0.057513508732829774,80.0
773,100,32,0.001,0.5,0.1,3,False,1e-05,0.04174364134669304,85.71428571428571
774,100,32,0.001,0.5,0.5,1,True,0.001,0.05404233932495117,91.42857142857143
775,100,32,0.001,0.5,0.5,1,True,0.0001,0.0729624079806464,91.42857142857143
776,100,32,0.001,0.5,0.5,1,True,1e-05,0.061840993165969846,91.42857142857143
777,100,32,0.001,0.5,0.5,1,False,0.001,0.07353674918413163,82.85714285714286
778,100,32,0.001,0.5,0.5,1,False,0.0001,0.05525242941720145,80.0
779,100,32,0.001,0.5,0.5,1,False,1e-05,0.07232427490609032,85.71428571428571
780,100,32,0.001,0.5,0.5,2,True,0.001,0.05752844821129526,85.71428571428571
781,100,32,0.001,0.5,0.5,2,True,0.0001,0.07070891175951277,94.28571428571429
782,100,32,0.001,0.5,0.5,2,True,1e-05,0.06818613175834928,88.57142857142857
783,100,32,0.001,0.5,0.5,2,False,0.001,0.11081744964633669,77.14285714285714
784,100,32,0.001,0.5,0.5,2,False,0.0001,0.0717746764421463,82.85714285714286
785,100,32,0.001,0.5,0.5,2,False,1e-05,0.06158321010214942,77.14285714285714
786,100,32,0.001,0.5,0.5,3,True,0.001,0.05777452045253345,88.57142857142857
787,100,32,0.001,0.5,0.5,3,True,0.0001,0.0625024139881134,80.0
788,100,32,0.001,0.5,0.5,3,True,1e-05,0.06188450849481991,74.28571428571429
789,100,32,0.001,0.5,0.5,3,False,0.001,0.10335403936249869,85.71428571428571
790,100,32,0.001,0.5,0.5,3,False,0.0001,0.07656096326453345,77.14285714285714
791,100,32,0.001,0.5,0.5,3,False,1e-05,0.08128524507795061,80.0
792,100,32,0.001,0.5,0.7,1,True,0.001,0.058672660163470676,94.28571428571429
793,100,32,0.001,0.5,0.7,1,True,0.0001,0.0670114415032523,94.28571428571429
794,100,32,0.001,0.5,0.7,1,True,1e-05,0.0643435252564294,82.85714285714286
795,100,32,0.001,0.5,0.7,1,False,0.001,0.06197975639786039,85.71428571428571
796,100,32,0.001,0.5,0.7,1,False,0.0001,0.06733524245875222,85.71428571428571
797,100,32,0.001,0.5,0.7,1,False,1e-05,0.09977660392011915,88.57142857142857
798,100,32,0.001,0.5,0.7,2,True,0.001,0.07295514834778649,91.42857142857143
799,100,32,0.001,0.5,0.7,2,True,0.0001,0.07686897218227387,82.85714285714286
800,100,32,0.001,0.5,0.7,2,True,1e-05,0.059578971351896014,80.0
801,100,32,0.001,0.5,0.7,2,False,0.001,0.11502430524144854,77.14285714285714
802,100,32,0.001,0.5,0.7,2,False,0.0001,0.07409279091017587,88.57142857142857
803,100,32,0.001,0.5,0.7,2,False,1e-05,0.08475264523710524,91.42857142857143
804,100,32,0.001,0.5,0.7,3,True,0.001,0.06555633587496622,80.0
805,100,32,0.001,0.5,0.7,3,True,0.0001,0.07319315054586956,82.85714285714286
806,100,32,0.001,0.5,0.7,3,True,1e-05,0.06483135563986642,94.28571428571429
807,100,32,0.001,0.5,0.7,3,False,0.001,0.11119128423077719,71.42857142857143
808,100,32,0.001,0.5,0.7,3,False,0.0001,0.10358681061438152,91.42857142857143
809,100,32,0.001,0.5,0.7,3,False,1e-05,0.08323083626372474,77.14285714285714
810,100,32,0.01,0.0,0.1,1,True,0.001,0.06355531577553068,94.28571428571429
811,100,32,0.01,0.0,0.1,1,True,0.0001,0.06186679771968297,97.14285714285714
812,100,32,0.01,0.0,0.1,1,True,1e-05,0.08345209924238069,82.85714285714286
813,100,32,0.01,0.0,0.1,1,False,0.001,0.1120757954461234,85.71428571428571
814,100,32,0.01,0.0,0.1,1,False,0.0001,0.10458994465214866,80.0
815,100,32,0.01,0.0,0.1,1,False,1e-05,0.07546574494668416,91.42857142857143
816,100,32,0.01,0.0,0.1,2,True,0.001,0.06804581795419966,88.57142857142857
817,100,32,0.01,0.0,0.1,2,True,0.0001,0.0857675416128976,68.57142857142857
818,100,32,0.01,0.0,0.1,2,True,1e-05,0.06591251598937171,77.14285714285714
819,100,32,0.01,0.0,0.1,2,False,0.001,0.12287910665784563,54.285714285714285
820,100,32,0.01,0.0,0.1,2,False,0.0001,0.1150250392300742,74.28571428571429
821,100,32,0.01,0.0,0.1,2,False,1e-05,0.09519896124090467,77.14285714285714
822,100,32,0.01,0.0,0.1,3,True,0.001,0.07675061970949174,68.57142857142857
823,100,32,0.01,0.0,0.1,3,True,0.0001,0.06059473508170673,88.57142857142857
824,100,32,0.01,0.0,0.1,3,True,1e-05,0.057462726426976064,91.42857142857143
825,100,32,0.01,0.0,0.1,3,False,0.001,0.1291241799082075,54.285714285714285
826,100,32,0.01,0.0,0.1,3,False,0.0001,0.06190121152571269,74.28571428571429
827,100,32,0.01,0.0,0.1,3,False,1e-05,0.11306786452020917,74.28571428571429
828,100,32,0.01,0.0,0.5,1,True,0.001,0.09068193009921482,71.42857142857143
829,100,32,0.01,0.0,0.5,1,True,0.0001,0.08660711773804255,85.71428571428571
830,100,32,0.01,0.0,0.5,1,True,1e-05,0.0789731217282159,88.57142857142857
831,100,32,0.01,0.0,0.5,1,False,0.001,0.12628028626952853,62.857142857142854
832,100,32,0.01,0.0,0.5,1,False,0.0001,0.077693986254079,80.0
833,100,32,0.01,0.0,0.5,1,False,1e-05,0.1398468494415283,51.42857142857143
834,100,32,0.01,0.0,0.5,2,True,0.001,0.07424999901226588,82.85714285714286
835,100,32,0.01,0.0,0.5,2,True,0.0001,0.07268112812723432,94.28571428571429
836,100,32,0.01,0.0,0.5,2,True,1e-05,0.07167103162833623,85.71428571428571
837,100,32,0.01,0.0,0.5,2,False,0.001,0.11683792855058397,57.142857142857146
838,100,32,0.01,0.0,0.5,2,False,0.0001,0.12479082345962525,71.42857142857143
839,100,32,0.01,0.0,0.5,2,False,1e-05,0.12061198013169425,57.142857142857146
840,100,32,0.01,0.0,0.5,3,True,0.001,0.08947156241961889,94.28571428571429
841,100,32,0.01,0.0,0.5,3,True,0.0001,0.08938653916120529,85.71428571428571
842,100,32,0.01,0.0,0.5,3,True,1e-05,0.07803523625646319,88.57142857142857
843,100,32,0.01,0.0,0.5,3,False,0.001,0.10830427684954234,68.57142857142857
844,100,32,0.01,0.0,0.5,3,False,0.0001,0.13448731899261473,42.857142857142854
845,100,32,0.01,0.0,0.5,3,False,1e-05,0.12492195963859558,45.714285714285715
846,100,32,0.01,0.0,0.7,1,True,0.001,0.08952431316886629,91.42857142857143
847,100,32,0.01,0.0,0.7,1,True,0.0001,0.09632527232170104,85.71428571428571
848,100,32,0.01,0.0,0.7,1,True,1e-05,0.07254816336291177,82.85714285714286
849,100,32,0.01,0.0,0.7,1,False,0.001,0.10676107619489943,85.71428571428571
850,100,32,0.01,0.0,0.7,1,False,0.0001,0.12139104753732681,80.0
851,100,32,0.01,0.0,0.7,1,False,1e-05,0.11716892974717276,80.0
852,100,32,0.01,0.0,0.7,2,True,0.001,0.07235135478632791,91.42857142857143
853,100,32,0.01,0.0,0.7,2,True,0.0001,0.11800756922789983,82.85714285714286
854,100,32,0.01,0.0,0.7,2,True,1e-05,0.09220932360206331,82.85714285714286
855,100,32,0.01,0.0,0.7,2,False,0.001,0.11536793346915926,71.42857142857143
856,100,32,0.01,0.0,0.7,2,False,0.0001,0.12665079427616938,57.142857142857146
857,100,32,0.01,0.0,0.7,2,False,1e-05,0.11125946598393577,71.42857142857143
858,100,32,0.01,0.0,0.7,3,True,0.001,0.07637267964226858,82.85714285714286
859,100,32,0.01,0.0,0.7,3,True,0.0001,0.08575505784579686,77.14285714285714
860,100,32,0.01,0.0,0.7,3,True,1e-05,0.07229875006846019,94.28571428571429
861,100,32,0.01,0.0,0.7,3,False,0.001,0.1196188747882843,57.142857142857146
862,100,32,0.01,0.0,0.7,3,False,0.0001,0.11254333875008991,77.14285714285714
863,100,32,0.01,0.0,0.7,3,False,1e-05,0.13140222323792322,62.857142857142854
864,100,32,0.01,0.3,0.1,1,True,0.001,0.07034817167690822,88.57142857142857
865,100,32,0.01,0.3,0.1,1,True,0.0001,0.07774374506303243,85.71428571428571
866,100,32,0.01,0.3,0.1,1,True,1e-05,0.0692773557135037,94.28571428571429
867,100,32,0.01,0.3,0.1,1,False,0.001,0.10597898215055465,82.85714285714286
868,100,32,0.01,0.3,0.1,1,False,0.0001,0.06522969390664782,77.14285714285714
869,100,32,0.01,0.3,0.1,1,False,1e-05,0.11673154383897781,88.57142857142857
870,100,32,0.01,0.3,0.1,2,True,0.001,0.08495368734002114,97.14285714285714
871,100,32,0.01,0.3,0.1,2,True,0.0001,0.05395289276327406,74.28571428571429
872,100,32,0.01,0.3,0.1,2,True,1e-05,0.06742571528468813,85.71428571428571
873,100,32,0.01,0.3,0.1,2,False,0.001,0.11143527925014496,68.57142857142857
874,100,32,0.01,0.3,0.1,2,False,0.0001,0.06116803820644106,85.71428571428571
875,100,32,0.01,0.3,0.1,2,False,1e-05,0.0792033184851919,77.14285714285714
876,100,32,0.01,0.3,0.1,3,True,0.001,0.07512991598674229,68.57142857142857
877,100,32,0.01,0.3,0.1,3,True,0.0001,0.056365178951195305,88.57142857142857
878,100,32,0.01,0.3,0.1,3,True,1e-05,0.07549286378281457,85.71428571428571
879,100,32,0.01,0.3,0.1,3,False,0.001,0.12267973678452627,65.71428571428571
880,100,32,0.01,0.3,0.1,3,False,0.0001,0.07748749979904719,74.28571428571429
881,100,32,0.01,0.3,0.1,3,False,1e-05,0.07719180073056903,62.857142857142854
882,100,32,0.01,0.3,0.5,1,True,0.001,0.07467550188302993,94.28571428571429
883,100,32,0.01,0.3,0.5,1,True,0.0001,0.10126884004899434,88.57142857142857
884,100,32,0.01,0.3,0.5,1,True,1e-05,0.11058456557137626,68.57142857142857
885,100,32,0.01,0.3,0.5,1,False,0.001,0.1233470258968217,68.57142857142857
886,100,32,0.01,0.3,0.5,1,False,0.0001,0.11763385555573873,77.14285714285714
887,100,32,0.01,0.3,0.5,1,False,1e-05,0.12054685141359056,68.57142857142857
888,100,32,0.01,0.3,0.5,2,True,0.001,0.0735208653977939,88.57142857142857
889,100,32,0.01,0.3,0.5,2,True,0.0001,0.09598637329680579,88.57142857142857
890,100,32,0.01,0.3,0.5,2,True,1e-05,0.08148384839296341,88.57142857142857
891,100,32,0.01,0.3,0.5,2,False,0.001,0.12136447983128684,42.857142857142854
892,100,32,0.01,0.3,0.5,2,False,0.0001,0.13652874955109187,54.285714285714285
893,100,32,0.01,0.3,0.5,2,False,1e-05,0.141046627504485,54.285714285714285
894,100,32,0.01,0.3,0.5,3,True,0.001,0.082591056397983,82.85714285714286
895,100,32,0.01,0.3,0.5,3,True,0.0001,0.08193537784474236,82.85714285714286
896,100,32,0.01,0.3,0.5,3,True,1e-05,0.07564498143536703,88.57142857142857
897,100,32,0.01,0.3,0.5,3,False,0.001,0.12452856451272964,42.857142857142854
898,100,32,0.01,0.3,0.5,3,False,0.0001,0.12004077796425139,71.42857142857143
899,100,32,0.01,0.3,0.5,3,False,1e-05,0.13188696759087698,48.57142857142857
900,100,32,0.01,0.3,0.7,1,True,0.001,0.09171459887708937,88.57142857142857
901,100,32,0.01,0.3,0.7,1,True,0.0001,0.08817330087934222,82.85714285714286
902,100,32,0.01,0.3,0.7,1,True,1e-05,0.07355317750147411,80.0
903,100,32,0.01,0.3,0.7,1,False,0.001,0.11633589565753936,82.85714285714286
904,100,32,0.01,0.3,0.7,1,False,0.0001,0.11848315128258297,77.14285714285714
905,100,32,0.01,0.3,0.7,1,False,1e-05,0.14642174712249212,40.0
906,100,32,0.01,0.3,0.7,2,True,0.001,0.07794360050133296,94.28571428571429
907,100,32,0.01,0.3,0.7,2,True,0.0001,0.08673928209713527,91.42857142857143
908,100,32,0.01,0.3,0.7,2,True,1e-05,0.08825796906437193,77.14285714285714
909,100,32,0.01,0.3,0.7,2,False,0.001,0.11375913747719356,80.0
910,100,32,0.01,0.3,0.7,2,False,0.0001,0.11236694220985685,77.14285714285714
911,100,32,0.01,0.3,0.7,2,False,1e-05,0.10191591084003448,80.0
912,100,32,0.01,0.3,0.7,3,True,0.001,0.08014786605324065,91.42857142857143
913,100,32,0.01,0.3,0.7,3,True,0.0001,0.07433298443044935,80.0
914,100,32,0.01,0.3,0.7,3,True,1e-05,0.0933241333280291,80.0
915,100,32,0.01,0.3,0.7,3,False,0.001,0.11467613066945757,74.28571428571429
916,100,32,0.01,0.3,0.7,3,False,0.0001,0.11681124248674937,74.28571428571429
917,100,32,0.01,0.3,0.7,3,False,1e-05,0.13861408020768848,48.57142857142857
918,100,32,0.01,0.5,0.1,1,True,0.001,0.07177974901029043,77.14285714285714
919,100,32,0.01,0.5,0.1,1,True,0.0001,0.05923187317592757,91.42857142857143
920,100,32,0.01,0.5,0.1,1,True,1e-05,0.05084437408617565,91.42857142857143
921,100,32,0.01,0.5,0.1,1,False,0.001,0.0982947894505092,88.57142857142857
922,100,32,0.01,0.5,0.1,1,False,0.0001,0.15004482524735588,74.28571428571429
923,100,32,0.01,0.5,0.1,1,False,1e-05,0.05669072781290327,94.28571428571429
924,100,32,0.01,0.5,0.1,2,True,0.001,0.06294415103537696,88.57142857142857
925,100,32,0.01,0.5,0.1,2,True,0.0001,0.059231074154376985,88.57142857142857
926,100,32,0.01,0.5,0.1,2,True,1e-05,0.0735235693199294,71.42857142857143
927,100,32,0.01,0.5,0.1,2,False,0.001,0.1242755868605205,54.285714285714285
928,100,32,0.01,0.5,0.1,2,False,0.0001,0.11981776697295053,68.57142857142857
929,100,32,0.01,0.5,0.1,2,False,1e-05,0.07720859029463359,82.85714285714286
930,100,32,0.01,0.5,0.1,3,True,0.001,0.07557952074067933,74.28571428571429
931,100,32,0.01,0.5,0.1,3,True,0.0001,0.05645103060773441,82.85714285714286
932,100,32,0.01,0.5,0.1,3,True,1e-05,0.06924182793923787,80.0
933,100,32,0.01,0.5,0.1,3,False,0.001,0.1273112416267395,45.714285714285715
934,100,32,0.01,0.5,0.1,3,False,0.0001,0.12648499671901975,60.0
935,100,32,0.01,0.5,0.1,3,False,1e-05,0.0912897629397256,51.42857142857143
936,100,32,0.01,0.5,0.5,1,True,0.001,0.08909845714058195,88.57142857142857
937,100,32,0.01,0.5,0.5,1,True,0.0001,0.06920427254268101,80.0
938,100,32,0.01,0.5,0.5,1,True,1e-05,0.0803123904126031,91.42857142857143
939,100,32,0.01,0.5,0.5,1,False,0.001,0.10482890520777022,82.85714285714286
940,100,32,0.01,0.5,0.5,1,False,0.0001,0.1156164595058986,82.85714285714286
941,100,32,0.01,0.5,0.5,1,False,1e-05,0.10729628077575139,77.14285714285714
942,100,32,0.01,0.5,0.5,2,True,0.001,0.07889264971017837,91.42857142857143
943,100,32,0.01,0.5,0.5,2,True,0.0001,0.06799318226320403,71.42857142857143
944,100,32,0.01,0.5,0.5,2,True,1e-05,0.09121854326554707,77.14285714285714
945,100,32,0.01,0.5,0.5,2,False,0.001,0.11478861825806753,80.0
946,100,32,0.01,0.5,0.5,2,False,0.0001,0.13070118980748313,45.714285714285715
947,100,32,0.01,0.5,0.5,2,False,1e-05,0.1364949345588684,62.857142857142854
948,100,32,0.01,0.5,0.5,3,True,0.001,0.09336448162794113,68.57142857142857
949,100,32,0.01,0.5,0.5,3,True,0.0001,0.08370843167815889,68.57142857142857
950,100,32,0.01,0.5,0.5,3,True,1e-05,0.08422577168260302,71.42857142857143
951,100,32,0.01,0.5,0.5,3,False,0.001,0.11990171160016741,54.285714285714285
952,100,32,0.01,0.5,0.5,3,False,0.0001,0.11354563747133528,65.71428571428571
953,100,32,0.01,0.5,0.5,3,False,1e-05,0.1240139079945428,77.14285714285714
954,100,32,0.01,0.5,0.7,1,True,0.001,0.07955819283212934,88.57142857142857
